Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2016-03-03,420.0,429.92,416.46,420.06,54.064,22822.74838,422.143170687
2016-03-02,430.26,432.0,423.98,424.43,40.074,17196.19104,429.110920797
2016-03-01,438.33,439.26,426.77,429.99,46.582,20202.66077,433.701016916
2016-02-29,431.93,440.46,431.93,437.92,43.976,19201.84445,436.643724986
2016-02-28,431.84,434.89,422.9,431.05,42.56,18249.04725,428.784004934
2016-02-27,435.94,435.97,430.08,432.96,46.907,20301.31198,432.799197988
2016-02-26,422.29,426.25,419.02,426.25,39.728,16816.00973,423.278537304
2016-02-25,423.99,425.93,419.0,423.63,45.366,19182.0542,422.828863025
2016-02-24,421.01,425.62,412.79,423.56,39.744,16718.00338,420.642194545
2016-02-23,436.67,437.06,415.66,420.52,48.127,20512.4,426.213975523
2016-02-22,431.67,436.0,426.19,431.73,50.898,21996.63773,432.170964085
2016-02-21,436.59,443.23,426.21,439.36,50.504,22062.27201,436.842072113
2016-02-20,418.48,442.0,418.48,440.84,51.946,22258.25061,428.488249528
2016-02-19,421.9,421.9,414.68,417.05,49.08,20566.07573,419.03169784
2016-02-18,415.97,424.08,415.28,421.12,49.416,20739.39525,419.689882831
2016-02-17,405.08,421.18,405.07,414.81,56.133,23190.5619,413.135978836
2016-02-16,396.0,407.94,393.4,405.08,46.012,18491.53752,401.885106494
2016-02-15,405.43,408.47,392.0,395.8,53.952,21653.65592,401.350384045
2016-02-14,390.58,405.1,390.58,405.1,35.943,14281.84467,397.347040314
2016-02-13,383.5,390.03,383.5,389.89,45.099,17501.70156,388.072940863
2016-02-12,377.77,383.39,375.83,383.39,50.489,19200.89797,380.298638713
2016-02-11,381.4,383.0,374.42,377.38,45.811,17375.10849,379.278088014
2016-02-10,375.48,384.64,375.11,379.3,32.416,12329.60267,380.355462426
2016-02-09,376.97,378.88,372.0,378.88,21.191,7971.59992,376.178562597
2016-02-08,376.71,377.79,372.0,372.0,24.827,9349.60816,376.590331494
2016-02-07,377.79,381.18,372.51,376.71,23.821,9014.47098,378.425380127
2016-02-06,388.75,388.76,371.72,374.92,28.952,10956.76712,378.445949157
2016-02-05,388.31,390.67,384.35,389.0,26.653,10358.25325,388.633671632
2016-02-04,371.34,393.01,371.34,391.22,25.478,9674.27322,379.71085721
2016-02-03,375.73,375.73,368.14,368.14,25.19,9387.71296,372.676179436
2016-02-02,372.82,376.99,372.82,375.73,23.538,8823.21598,374.849858951
2016-02-01,375.96,379.45,368.6,372.38,25.457,9559.32397,375.508660486
2016-01-31,378.38,381.0,370.5,370.5,22.647,8606.54461,380.030229611
2016-01-30,378.99,383.61,378.04,378.38,16.578,6306.27135,380.400009048
2016-01-29,380.39,386.0,370.07,383.94,29.76,11320.87163,380.405632728
2016-01-28,394.82,394.82,381.54,382.93,23.269,8976.67463,385.778272809
2016-01-27,394.44,400.2,394.03,397.94,24.183,9607.4926,397.282909482
2016-01-26,394.41,399.16,390.96,395.58,18.612,7369.67011,395.963362884
2016-01-25,405.17,405.17,390.52,398.56,29.115,11626.7192,399.337770908
2016-01-24,388.15,406.68,388.15,401.83,34.092,13543.35309,397.258978353
2016-01-23,385.57,395.99,385.42,392.0,25.588,10030.76935,392.010682742
2016-01-22,413.82,413.82,379.25,385.38,29.987,11928.97831,397.804992497
2016-01-21,427.15,427.15,408.65,413.93,26.871,11220.11395,417.554759778
2016-01-20,381.9,417.95,378.38,417.89,40.876,16225.11743,396.93505798
2016-01-19,387.88,390.01,380.3,385.27,34.892,13459.82642,385.756804425
2016-01-18,382.74,390.88,376.28,390.06,44.42,17080.61227,384.525264971
2016-01-17,393.4,394.78,381.55,389.53,46.61,18066.65941,387.613375027
2016-01-16,365.7,392.0,354.35,387.16,51.676,19256.96367,372.648108793
2016-01-15,437.59,437.59,366.43,366.43,54.428,22084.50486,405.756317704
2016-01-14,434.63,438.09,430.07,431.66,31.522,13706.59248,434.826231838
2016-01-13,440.0,440.0,425.91,436.25,34.806,14973.05226,430.185952422
2016-01-12,446.48,451.24,440.79,440.79,23.837,10684.39041,448.227143097
2016-01-11,451.14,454.48,444.22,447.79,25.867,11623.34609,449.350372676
2016-01-10,450.45,452.56,442.07,451.13,24.822,11111.26915,447.637948191
2016-01-09,456.68,456.69,450.01,450.45,25.324,11483.13419,453.448672801
2016-01-08,459.99,460.81,450.15,456.69,19.184,8785.06542,457.937104879
2016-01-07,427.78,458.0,427.78,458.0,24.235,10839.65628,447.272798845
2016-01-06,432.56,432.56,427.15,428.72,22.151,9536.59474,430.526601056
2016-01-05,431.05,435.0,429.45,430.75,26.384,11420.75036,432.866523651
2016-01-04,429.13,434.0,427.46,431.08,24.296,10476.45153,431.200672127
2016-01-03,434.99,434.99,425.04,427.56,35.909,15443.48273,430.072759754
2016-01-02,434.99,435.0,431.25,432.83,20.475,8886.84706,434.034044444
2016-01-01,434.41,435.0,428.33,434.7,25.281,10957.75999,433.438550295
2015-12-31,424.87,434.9,419.43,434.25,21.77,9291.88109,426.820445108
2015-12-30,434.0,434.97,422.41,424.86,18.409,7931.3017,430.838269325
2015-12-29,427.52,433.08,420.44,432.92,20.083,8586.20804,427.536127073
2015-12-28,417.0,430.99,417.0,427.67,4.014,1711.12113,426.288273543
2015-12-27,414.56,435.0,410.65,427.98,10.874,4577.66392,420.973323524
2015-12-26,451.08,457.55,410.99,438.48,17.73,7732.35023,436.116764241
2015-12-25,457.95,458.0,450.2,451.07,9.313,4229.8154,454.183979384
2015-12-24,441.82,457.95,441.82,457.86,12.911,5818.89611,450.692906049
2015-12-23,435.68,445.99,434.73,445.85,22.259,9828.55618,441.554255807
2015-12-22,435.02,444.63,435.01,435.91,20.685,9093.97492,439.641040367
2015-12-21,435.82,445.0,426.76,440.67,18.096,7913.56998,437.310454244
2015-12-20,457.88,462.74,435.0,449.89,14.033,6302.78195,449.140023516
2015-12-19,457.7,464.76,457.58,457.74,9.141,4216.5651,461.280505415
2015-12-18,454.9,465.29,450.88,457.66,16.924,7747.31928,457.771169936
2015-12-17,448.48,458.64,446.12,450.29,18.698,8449.96241,451.917981067
2015-12-16,463.5,463.5,442.07,453.67,22.673,10283.8061,453.570594981
2015-12-15,438.91,463.4,433.21,459.19,25.32,11358.0014,448.578254344
2015-12-14,422.04,444.0,421.82,438.97,14.78,6468.076,437.623545332
2015-12-13,433.98,437.68,418.93,422.04,11.23,4821.9892,429.384612645
2015-12-12,435.55,450.0,416.8,418.58,18.93,8102.4342,428.020824089
2015-12-11,418.5,444.91,413.51,444.22,20.93,8994.8742,429.759875776
2015-12-10,415.48,419.92,411.41,418.5,19.67,8165.8063,415.140127097
2015-12-09,412.0,420.0,406.42,415.02,14.08,5839.9861,414.771740057
2015-12-08,393.02,401.0,391.25,401.0,26.9,10657.6381,396.194724907
2015-12-07,387.0,397.97,381.74,393.32,18.16,7139.4464,393.141321586
2015-12-06,392.99,399.95,378.31,396.22,20.92,8209.0541,392.402203633
2015-12-05,364.37,391.9,364.37,391.9,18.42,6871.501,373.045656895
2015-12-04,364.13,365.76,357.06,364.46,28.58,10350.1612,362.146997901
2015-12-03,360.14,371.51,357.83,364.0,23.09,8380.5014,362.949389346
2015-12-02,364.36,364.36,348.99,358.42,20.77,7444.3908,358.420356283
2015-12-01,378.5,378.5,357.28,364.33,21.28,7837.3456,368.296315789
2015-11-30,374.69,382.0,370.0,378.5,22.34,8414.4505,376.654006267
2015-11-29,355.89,368.47,354.06,368.47,24.7,8911.5039,360.789631579
2015-11-28,360.02,360.72,351.83,355.03,23.07,8249.1572,357.570749892
2015-11-27,343.18,363.94,343.18,357.9,19.2,6838.5801,356.176046875
2015-11-26,329.98,359.98,329.98,356.19,25.57,8790.7618,343.792014079
2015-11-25,322.53,330.91,319.8,330.48,20.0,6512.5181,325.625905
2015-11-24,320.37,325.49,317.09,320.86,25.03,8062.2172,322.102165402
2015-11-23,324.09,324.67,319.32,319.65,17.26,5565.1756,322.431958285
2015-11-22,325.0,325.0,318.47,320.03,20.41,6594.368,323.094953454
2015-11-21,322.33,325.0,317.53,322.44,23.56,7627.1415,323.73266129
2015-11-20,323.4,330.38,310.95,322.33,20.43,6555.9545,320.898409202
2015-11-19,328.0,332.7,323.39,323.39,18.21,6007.5248,329.902515102
2015-11-18,328.85,336.59,326.34,332.71,20.96,6935.6123,330.897533397
2015-11-17,329.88,337.0,322.71,336.93,25.32,8446.2448,333.579968404
2015-11-16,331.0,332.14,316.12,321.78,24.22,7823.121,323.00251858
2015-11-15,328.39,338.89,317.0,319.0,29.96,9947.6696,332.031695594
2015-11-14,336.09,339.27,327.42,339.27,25.29,8457.2566,334.411095295
2015-11-13,329.73,339.71,326.56,334.27,29.5,9844.2901,333.704749153
2015-11-12,302.12,342.68,302.12,335.7,24.34,7975.2887,327.661820049
2015-11-11,328.56,341.1,302.07,302.26,29.39,9289.7382,316.085001701
2015-11-10,365.79,378.9,337.99,338.64,34.76,12541.0202,360.788843498
2015-11-09,378.08,379.0,346.55,365.1,22.38,8272.7227,369.648020554
2015-11-08,375.01,386.57,362.05,378.15,24.22,9186.9268,379.311593724
2015-11-07,362.79,389.46,362.54,372.94,30.58,11553.3594,377.807697842
2015-11-06,400.0,400.0,351.55,362.5,18.87,7120.0097,377.319009009
2015-11-05,396.0,459.99,356.8,407.03,38.12,15208.3578,398.960068206
2015-11-04,400.91,483.58,370.41,395.0,52.49,21810.7979,415.522916746
2015-11-03,326.24,400.99,326.23,400.0,22.5,8336.468,370.509688889
2015-11-02,310.02,344.84,310.02,326.0,24.81,8067.4035,325.167412334
2015-11-01,315.32,320.0,304.17,320.0,25.01,7817.2839,312.566329468
2015-10-31,316.71,331.0,303.72,304.26,22.65,7245.0579,319.87010596
2015-10-30,314.25,332.94,314.25,327.98,26.19,8464.9237,323.212054219
2015-10-29,298.16,315.1,297.17,312.07,32.74,10055.4509,307.130448992
2015-10-28,290.02,302.98,290.0,298.31,30.32,9010.9259,297.194125989
2015-10-27,284.56,295.71,284.56,290.0,26.39,7637.9267,289.425035998
2015-10-26,282.93,288.07,280.68,284.31,33.15,9415.6893,284.032859729
2015-10-25,279.27,293.87,279.26,284.52,24.26,7002.7966,288.656084089
2015-10-24,276.11,281.52,276.11,279.02,21.72,6045.393,278.33301105
2015-10-23,272.97,278.82,271.0,275.32,27.6,7572.8617,274.379047101
2015-10-22,265.82,277.08,265.74,273.13,22.14,5995.0392,270.778644986
2015-10-21,268.65,269.36,264.48,265.66,27.26,7256.5473,266.197626559
2015-10-20,262.69,272.71,262.69,268.5,24.08,6465.0665,268.482828073
2015-10-19,258.08,265.09,258.07,262.69,23.11,6054.5327,261.987568152
2015-10-18,269.99,269.99,258.03,263.31,21.31,5646.5404,264.971393712
2015-10-17,261.99,272.78,261.07,268.54,25.25,6735.4043,266.748685149
2015-10-16,254.63,266.01,252.45,259.18,11.17,2913.4384,260.827072516
2015-10-15,247.2,255.01,247.2,254.3,2.49,631.5502,253.634618474
2015-10-14,248.07,253.03,242.13,253.03,2.74,682.8573,249.217992701
2015-10-13,245.96,249.99,244.0,247.91,1.56,383.8943,246.086089744
2015-10-12,245.12,247.11,244.0,245.97,4.15,1016.4201,244.920506024
2015-10-11,243.06,247.09,242.85,246.72,2.04,498.9593,244.587892157
2015-10-10,242.4,245.52,241.79,243.01,3.9,949.0398,243.343538462
2015-10-09,244.03,245.1,240.88,243.15,3.55,863.2855,243.179014085
2015-10-08,244.31,244.31,240.01,242.3,4.6,1114.9107,242.371891304
2015-10-07,246.58,247.23,242.0,244.12,2.77,677.2033,244.477725632
2015-10-06,239.42,247.9,239.42,243.16,6.5,1576.8955,242.599307692
2015-10-05,237.64,239.87,237.35,239.21,6.01,1431.8119,238.238252912
2015-10-04,238.79,241.3,237.6,237.62,12.96,3107.0239,239.739498457
2015-10-03,236.45,238.8,235.54,237.62,3.77,895.4901,237.530530504
2015-10-02,236.19,239.02,235.97,235.97,5.73,1360.2272,237.386945899
2015-10-01,236.26,238.0,235.59,237.07,6.1,1444.8071,236.853622951
2015-09-30,238.46,238.46,235.18,236.27,6.59,1564.4663,237.400045524
2015-09-29,238.06,239.96,238.0,238.12,24.06,5729.2145,238.121965919
2015-09-28,233.32,239.91,231.69,238.08,9.13,2165.8654,237.225125958
2015-09-27,234.0,234.0,231.25,231.43,4.45,1037.7401,233.200022472
2015-09-26,234.11,236.3,230.0,234.0,8.95,2095.1252,234.092201117
2015-09-25,234.04,236.84,232.03,235.6,7.67,1799.6632,234.636662321
2015-09-24,229.97,234.99,229.84,231.63,7.28,1681.1779,230.93103022
2015-09-23,230.4,230.63,229.97,229.97,6.47,1490.8272,230.421514683
2015-09-22,227.63,231.58,225.96,230.5,17.56,4019.362,228.893052392
2015-09-21,231.42,231.42,227.02,227.83,14.99,3419.9688,228.150020013
2015-09-20,230.56,232.48,230.03,231.43,7.08,1636.4013,231.130127119
2015-09-19,230.55,233.55,230.05,231.93,4.49,1041.9632,232.063073497
2015-09-18,233.45,234.76,228.85,233.16,5.48,1274.2152,232.521021898
2015-09-17,229.28,235.27,228.45,232.01,10.77,2482.555,230.506499536
2015-09-16,229.45,232.18,228.07,228.11,5.6,1287.9913,229.998446429
2015-09-15,229.64,232.37,229.03,229.21,7.76,1789.8176,230.646597938
2015-09-14,232.98,232.98,228.0,230.61,10.47,2417.5723,230.904708691
2015-09-13,234.24,237.0,229.1,229.11,7.29,1702.8374,233.585377229
2015-09-12,239.18,241.92,234.84,234.84,9.27,2224.4567,239.962966559
2015-09-11,237.95,241.63,237.94,239.07,7.27,1745.6045,240.110660248
2015-09-10,239.04,240.89,236.71,237.86,4.87,1164.428,239.102258727
2015-09-09,244.75,244.94,238.22,239.02,9.34,2247.4698,240.628458244
2015-09-08,240.24,242.82,240.24,242.77,0.31,75.0981,242.251935484
2015-09-07,239.4,241.98,239.26,240.31,0.41,99.0914,241.686341463
2015-09-06,233.92,242.45,233.92,242.4,0.14,33.7315,240.939285714
2015-09-05,228.01,236.66,228.0,236.66,1.12,261.543,233.520535714
2015-09-04,229.81,231.75,228.0,231.51,1.61,369.8352,229.711304348
2015-09-03,230.85,230.85,228.0,228.86,34.67,7907.2153,228.070819152
2015-09-02,227.48,231.15,227.47,229.3,2.54,579.6432,228.205984252
2015-09-01,233.71,233.71,225.16,227.18,8.04,1847.7,229.813432836
2015-08-31,223.49,232.36,223.49,232.36,0.15,34.7581,231.720666667
2015-08-30,231.91,232.0,222.29,222.29,0.74,166.8858,225.521351351
2015-08-29,234.13,234.79,228.39,228.5,1.1,251.5788,228.708
2015-08-28,229.6,236.7,220.91,232.05,0.8,182.0654,227.58175
2015-08-27,226.67,229.49,225.2,226.47,1.05,237.7244,226.404190476
2015-08-26,229.79,235.77,215.61,227.16,1.99,452.114,227.192964824
2015-08-25,214.0,229.28,203.54,218.68,16.24,3515.3545,216.462715517
2015-08-24,229.83,229.83,214.0,214.0,28.96,6430.3997,222.044188536
2015-08-23,226.1,233.26,226.1,226.65,0.25,57.1821,228.7284
2015-08-22,226.5,236.35,226.1,226.1,0.31,71.1922,229.652258065
2015-08-21,236.0,236.0,226.3,235.01,0.27,62.3746,231.017037037
2015-08-20,230.0,239.93,226.3,226.34,11.33,2670.3839,235.691429832
2015-08-19,257.23,257.23,232.0,234.44,3.33,780.377,234.347447447
2015-08-18,261.89,261.89,234.54,234.54,3.44,837.7961,243.545377907
2015-08-17,264.14,264.14,259.3,259.3,0.49,128.1522,261.535102041
2015-08-16,265.22,268.0,260.0,264.76,6.74,1781.4264,264.306587537
2015-08-15,270.0,270.0,265.22,265.22,2.44,650.2243,266.485368852
2015-08-14,267.0,269.58,267.0,269.58,0.79,211.4632,267.674936709
2015-08-13,270.36,272.25,267.0,267.0,4.45,1189.9111,267.395752809
2015-08-12,267.17,270.93,267.01,267.03,8.48,2277.2885,268.54817217
2015-08-11,266.0,268.59,266.0,268.59,1.47,392.6396,267.101768707
2015-08-10,261.27,268.0,261.27,268.0,6.0,1595.5879,265.931316667
2015-08-09,267.39,269.68,260.25,266.83,0.67,177.1425,264.391791045
2015-08-08,279.99,279.99,261.02,263.7,1.07,293.0868,273.912897196
2015-08-07,278.77,280.74,273.02,273.18,14.16,3936.3826,277.993121469
2015-08-06,278.4,285.6,275.5,282.0,6.14,1734.165,282.437296417
2015-08-05,282.74,286.51,280.0,282.04,1.28,361.4054,282.34796875
2015-08-04,280.6,286.58,279.03,282.82,1.26,357.1555,283.456746032
2015-08-03,286.0,289.0,277.0,286.57,1.18,334.9424,283.849491525
2015-08-02,286.0,286.0,275.0,280.57,0.87,245.4335,282.107471264
2015-08-01,281.03,291.55,278.21,278.64,1.64,463.9785,282.913719512
2015-07-31,288.51,290.14,276.7,290.14,23.3,6705.1126,287.773072961
2015-07-30,280.2,291.5,280.2,288.0,6.82,1968.957,288.703372434
2015-07-29,295.3,295.3,280.26,292.9,1.2,346.024,288.353333333
2015-07-28,280.15,325.0,280.15,295.95,1.61,465.8154,289.326335404
2015-07-27,292.9,296.98,278.7,296.98,1.41,405.1333,287.32858156
2015-07-26,288.0,293.0,281.0,281.2,1.63,465.2126,285.406503067
2015-07-25,288.0,292.0,276.01,281.17,1.82,516.8787,283.999285714
2015-07-24,248.88,286.0,248.88,276.01,4.82,1314.0151,272.617240664
2015-07-23,279.21,279.21,247.03,277.0,4.39,1190.8813,271.271366743
2015-07-22,279.18,279.33,246.75,278.15,11.05,3055.3883,276.505728507
2015-07-21,277.55,282.13,263.38,277.1,14.54,4063.6018,279.477427785
2015-07-20,274.9,277.99,246.2,263.6,6.97,1885.4901,270.51507891
2015-07-19,269.7,278.75,266.66,267.47,6.76,1841.6143,272.428150888
2015-07-18,281.03,281.03,269.01,277.6,8.73,2397.37,274.612829324
2015-07-17,281.06,281.06,269.1,270.55,7.66,2097.3148,273.800887728
2015-07-16,285.44,290.82,269.3,269.69,0.71,197.1274,277.644225352
2015-07-15,275.0,292.0,275.0,287.0,0.72,206.6413,287.001805556
2015-07-14,293.06,293.94,283.29,291.0,1.34,385.5472,287.721791045
2015-07-13,299.52,307.95,273.65,282.56,5.47,1598.5576,292.240877514
2015-07-12,285.02,313.92,269.01,301.6,1.79,507.7477,283.657932961
2015-07-11,283.91,295.55,274.58,285.02,10.47,3005.2289,287.032368672
2015-07-10,269.01,296.0,269.0,288.77,16.36,4670.9409,285.509834963
2015-07-09,264.5,272.35,264.5,269.22,3.19,856.8238,268.596802508
2015-07-08,269.5,271.41,263.43,265.67,6.8,1810.5858,266.262617647
2015-07-07,270.98,272.67,262.79,269.5,18.08,4839.9946,267.698816372
2015-07-06,266.0,274.54,244.84,268.12,28.61,7619.4251,266.320346033
2015-07-05,257.27,266.97,240.32,245.12,6.12,1561.7309,255.184787582
2015-07-04,259.59,263.82,242.2,254.34,10.86,2777.9313,255.794779006
2015-07-03,256.95,262.0,252.44,253.51,7.44,1894.5246,254.640403226
2015-07-02,256.14,259.97,253.27,254.46,16.58,4252.523,256.485102533
2015-07-01,265.93,265.93,242.0,256.01,10.17,2599.0173,255.557256637
2015-06-30,255.45,268.01,255.45,260.76,11.39,3000.5039,263.433178227
2015-06-29,249.0,256.77,239.1,256.5,3.82,967.4042,253.247172775
2015-06-28,233.11,250.88,233.11,237.75,1.42,338.2494,238.203802817
2015-06-27,242.02,250.01,233.01,233.01,20.66,5070.7478,245.437938045
2015-06-26,243.97,243.97,240.65,241.54,7.37,1782.5265,241.862483039
2015-06-25,243.55,244.0,239.25,243.2,1.66,402.1204,242.241204819
2015-06-24,243.05,244.85,239.88,243.57,2.09,507.4847,242.815645933
2015-06-23,247.95,247.95,243.42,247.0,5.64,1387.439,245.999822695
2015-06-22,242.0,247.95,242.0,247.95,1.36,333.6882,245.358970588
2015-06-21,242.85,244.85,241.06,241.5,6.58,1604.1083,243.785455927
2015-06-20,245.42,246.56,240.9,242.52,2.47,600.6806,243.190526316
2015-06-19,246.51,250.31,243.6,243.6,19.67,4825.8349,245.339852567
2015-06-18,240.24,251.22,240.23,246.51,15.0,3704.9888,246.999253333
2015-06-17,235.0,249.49,229.15,246.0,2.32,559.2184,241.042413793
2015-06-16,234.64,246.0,234.58,235.0,10.98,2620.6976,238.679198543
2015-06-15,235.0,235.77,231.34,234.66,6.87,1608.742,234.169141194
2015-06-14,232.0,235.0,230.12,234.77,4.45,1036.0002,232.809033708
2015-06-13,229.01,235.0,229.01,229.7,5.9,1368.5351,231.955101695
2015-06-12,228.87,235.0,228.53,229.49,6.17,1435.1349,232.598849271
2015-06-11,232.0,236.0,228.12,235.0,7.13,1650.7455,231.521107994
2015-06-10,230.99,236.0,227.48,235.0,8.61,1989.4286,231.060232288
2015-06-09,227.42,230.99,226.82,228.92,7.59,1743.4001,229.696982872
2015-06-08,228.72,230.5,225.0,230.5,29.22,6658.7034,227.881704312
2015-06-07,229.0,229.0,225.01,225.01,2.14,484.9965,226.633878505
2015-06-06,228.8,229.0,225.01,225.01,0.87,197.8198,227.37908046
2015-06-05,227.0,229.85,225.01,225.07,30.61,6957.9644,227.310173146
2015-06-04,232.0,232.0,227.0,229.86,8.14,1875.5716,230.414201474
2015-06-03,232.0,232.84,226.39,227.01,8.51,1972.9974,231.844582844
2015-06-02,228.0,235.0,225.0,226.13,5.33,1220.4124,228.97043152
2015-06-01,234.88,234.88,226.35,228.0,14.47,3328.745,230.044574983
2015-05-31,234.64,235.12,232.01,234.93,0.32,74.914,234.10625
2015-05-30,235.35,238.24,232.02,232.02,1.56,367.3353,235.471346154
2015-05-29,239.95,239.95,234.52,238.52,7.31,1737.0979,237.633091655
2015-05-28,239.13,239.98,234.57,239.95,7.82,1857.6732,237.554117647
2015-05-27,236.13,240.0,234.67,234.67,3.66,867.1348,236.922076503
2015-05-26,235.12,241.63,235.12,239.77,0.99,235.7698,238.151313131
2015-05-25,239.12,241.99,235.1,238.32,8.43,2014.6833,238.989715302
2015-05-24,237.49,241.79,237.48,241.52,2.28,548.0249,240.361798246
2015-05-23,237.58,240.71,237.45,237.45,1.74,417.9054,240.175517241
2015-05-22,238.59,240.71,235.05,238.0,17.54,4153.6164,236.808232611
2015-05-21,233.92,238.78,233.68,238.69,9.93,2350.0718,236.663826788
2015-05-20,235.12,237.62,232.11,237.14,15.63,3670.1853,234.81671785
2015-05-19,238.08,239.63,232.01,232.71,7.6,1790.5014,235.592289474
2015-05-18,241.98,241.99,234.11,238.48,9.78,2342.7137,239.541278119
2015-05-17,242.7,246.8,235.01,237.21,28.29,6835.3954,241.618784023
2015-05-16,244.2,247.54,237.01,242.75,6.86,1651.504,240.744023324
2015-05-15,237.63,243.69,237.04,237.08,8.11,1938.5152,239.027768187
2015-05-14,244.39,245.0,236.59,237.88,37.52,9003.3468,239.961268657
2015-05-13,245.99,248.89,240.0,240.0,45.72,11210.8074,245.205761155
2015-05-12,249.08,249.99,244.0,244.0,20.25,4979.8102,245.916553086
2015-05-11,247.49,249.86,240.42,244.0,21.3,5214.9812,244.834798122
2015-05-10,241.93,249.83,240.11,242.27,36.42,8930.1701,245.199618342
2015-05-09,245.48,249.99,240.48,242.19,23.79,5847.0222,245.776469105
2015-05-08,244.12,250.0,237.69,245.48,39.67,9633.8302,242.849261407
2015-05-07,235.75,244.7,232.01,238.71,17.39,4125.1818,237.215744681
2015-05-06,242.0,243.48,236.7,236.7,29.73,7061.687,237.527312479
2015-05-05,243.42,243.42,237.0,237.55,16.83,4020.7454,238.903469994
2015-05-04,240.29,246.88,238.0,239.07,17.72,4269.176,240.924153499
2015-05-03,239.0,249.87,238.0,241.57,22.94,5552.4057,242.040353095
2015-05-02,233.76,242.95,233.76,238.0,16.87,4014.2049,237.949312389
2015-05-01,236.5,242.98,234.62,234.62,13.66,3250.7311,237.974458272
2015-04-30,228.0,242.49,228.0,237.91,26.78,6406.0018,239.208431665
2015-04-29,229.25,232.34,226.35,228.0,18.25,4149.7075,227.381232877
2015-04-28,232.51,234.92,226.34,228.0,25.77,5950.2251,230.897365153
2015-04-27,218.9,236.58,218.55,233.13,72.83,16872.1385,231.664678017
2015-04-26,228.01,228.01,218.51,218.78,17.59,3896.894,221.540306993
2015-04-25,230.76,235.0,228.0,231.96,3.32,768.1523,231.371174699
2015-04-24,241.69,241.69,230.73,230.79,12.56,2965.7394,236.125748408
2015-04-23,237.21,242.1,237.01,237.62,7.02,1677.2803,238.928817664
2015-04-22,235.05,244.14,235.05,237.2,3.87,923.8072,238.709870801
2015-04-21,230.61,240.2,230.61,240.2,31.31,7225.336,230.767678058
2015-04-20,227.01,232.87,224.05,230.61,16.86,3851.725,228.453440095
2015-04-19,231.84,234.5,226.51,230.98,7.99,1837.0165,229.914455569
2015-04-18,230.0,237.98,226.51,226.52,24.75,5705.9469,230.543309091
2015-04-17,234.66,240.8,230.0,237.99,24.69,5708.1674,231.193495342
2015-04-16,233.77,239.7,226.29,228.8,17.95,4160.916,231.805905292
2015-04-15,225.81,231.99,219.17,226.0,18.03,4089.9778,226.84291736
2015-04-14,227.03,232.19,219.03,219.21,17.5,3918.2502,223.900011429
2015-04-13,241.99,242.99,224.84,233.37,23.05,5450.391,236.459479393
2015-04-12,239.21,244.95,239.01,239.01,17.82,4297.5429,241.164023569
2015-04-11,244.99,248.0,239.01,244.56,32.96,7979.4228,242.09413835
2015-04-10,257.6,258.01,239.01,244.99,30.54,7514.674,246.06005239
2015-04-09,251.8,279.7,247.01,247.01,50.01,12486.6409,249.682881424
2015-04-08,259.65,263.63,248.0,248.0,92.96,23831.0324,256.357921687
2015-04-07,255.99,261.4,253.05,259.0,26.15,6753.8327,258.272760994
2015-04-06,265.97,269.95,255.92,263.0,16.72,4378.4771,261.870639952
2015-04-05,261.2,266.73,253.51,258.51,14.74,3829.3274,259.791546811
2015-04-04,261.8,264.19,252.59,254.49,21.07,5419.9435,257.235097295
2015-04-03,259.7,263.99,251.84,255.01,12.58,3236.037,257.236645469
2015-04-02,249.52,259.97,249.52,253.51,11.3,2858.5715,252.970929204
2015-04-01,250.1,261.98,248.01,249.52,17.98,4518.584,251.311679644
2015-03-31,254.7,261.99,248.01,261.78,43.86,11173.1661,254.746149111
2015-03-30,250.2,264.88,248.01,250.01,14.65,3670.1457,250.521890785
2015-03-29,259.74,259.99,248.01,248.01,20.96,5273.8577,251.615348282
2015-03-28,256.2,263.27,249.78,259.8,21.48,5508.717,256.457960894
2015-03-27,253.0,257.99,249.51,255.26,15.64,3967.2434,253.660063939
2015-03-26,256.35,261.48,250.31,253.01,14.48,3708.4025,256.105145028
2015-03-25,253.01,260.0,249.6,250.7,28.98,7365.5863,254.161017943
2015-03-24,275.53,275.53,248.15,253.0,37.96,9868.2732,259.965047418
2015-03-23,269.07,280.2,264.6,266.38,15.53,4238.582,272.928654218
2015-03-22,267.91,277.42,262.0,277.42,21.66,5795.7858,267.580138504
2015-03-21,266.87,270.0,262.0,262.13,17.7,4694.9227,265.249870056
2015-03-20,261.78,272.69,261.78,262.5,14.72,3910.3795,265.65078125
2015-03-19,255.68,280.0,252.5,261.12,11.97,3185.0825,266.088763576
2015-03-18,292.4,292.7,254.82,254.82,12.71,3545.4442,278.949189614
2015-03-17,290.96,298.97,284.05,284.05,7.85,2290.4226,291.773579618
2015-03-16,286.1,303.11,286.1,298.37,10.01,2959.2979,295.634155844
2015-03-15,289.82,300.07,282.55,285.22,17.68,5125.3871,289.897460407
2015-03-14,291.0,297.0,282.0,282.03,22.9,6575.0119,287.118423581
2015-03-13,303.69,304.49,289.23,291.01,18.06,5337.7885,295.558610188
2015-03-12,295.63,307.29,292.55,304.35,21.76,6492.5832,298.372389706
2015-03-11,300.0,312.11,290.85,295.05,15.71,4701.2752,299.25367282
2015-03-10,299.09,324.41,288.58,300.0,42.89,12856.3831,299.752462112
