Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2017-02-08,-0.00079098279612432,-0.0022622209107898,0.00059582919563074,0.0028721402396751,-0.78571428571429,0.0011869436201781,-0.4,0.0057471264367816
2017-02-07,-9.886307464161e-05,-0.00049154541879686,-0.0044488383588731,-0.0072755874545274,1.3333333333333,-0.0055085579382255,-0.31034482758621,0.0057803468208092
2017-02-06,-0.0033500837520937,0.0006886374815545,0.00079153062234108,0.0018715524034671,1.0,0.0023663971603234,3.8333333333333,0.0
2017-02-03,-0.0045120156939678,-0.0043099226172984,-0.0037456875308034,-9.8493056239524e-05,0.33333333333333,-0.0011818002757535,-0.625,0.023668639053254
2017-02-02,0.0041367083620605,0.0039335234536336,0.0011842494818907,-9.8483356312772e-05,-0.74285714285714,-0.0008855652858407,0.33333333333333,-0.045197740112994
2017-02-01,0.002864480442513,-0.004990215264188,0.0013835359225221,-0.0034350770438707,-0.46153846153846,-0.0034320454991175,-0.7,0.28260869565217
2017-01-31,0.007563694267516,0.007094994087505,0.0078685258964144,0.0056257402289773,0.75675675675676,0.0064146846935754,0.37931034482759,0.104
2017-01-30,-0.0027788805081383,0.0035601265822783,-0.0017896202028236,0.0039635354736425,8.25,0.0036648177496038,3.8333333333333,0.041666666666667
2017-01-27,-0.00099147332936733,-0.00019774569903102,-0.00029818109531852,0.0013891645167693,-0.33333333333333,0.00039635354736421,1.0,0.016949152542373
2017-01-26,0.0018873547233535,-0.00039533504645182,-0.00019874788830366,-0.0015851000594413,-0.57142857142857,0.00059488399762062,-0.25,0.0085470085470085
2017-01-25,-0.0025760428019421,-0.00069135802469128,-0.00079436004368994,0.0015876165905934,-0.57575757575758,0.0013899920571881,0.33333333333333,0.0
2017-01-24,0.00039647140450013,0.00019756989034869,-0.00019855058076043,-0.0044453225328459,0.03125,-0.0032657100445323,-0.4,0.0086206896551724
2017-01-23,0.005782075565746,0.0050635424940428,0.0076022806842053,0.0052631578947369,-0.40740740740741,0.003176809292167,4.0,0.0
2017-01-20,0.0034010203060919,0.0043877143996811,0.0026075619295959,0.0043885896668661,0.6875,0.0053897594570317,-0.75,0.0
2017-01-19,,-0.0051587301587303,-0.0046915552006389,0.0007985625873427,0.52380952380952,-0.0031837628096708,-0.73333333333333,-0.016949152542373
2017-01-18,,-0.0014858841010402,0.0057223170364422,-0.0054601409709124,-0.69117647058824,-0.0020849880857824,,0.0
2017-01-17,0.0052899490967163,0.006079330277058,-0.0013033888109083,0.0068972411035587,4.2307692307692,0.0067972810875651,-1.0,0.035087719298246
2017-01-13,-0.00069818471972863,0.0,0.0026135906714917,0.0016019223067681,-0.68292682926829,0.0013011710539485,0.25,0.017857142857143
2017-01-12,0.010176322418136,0.0042033626901522,0.0095392733915161,0.0033149171270718,1.2777777777778,0.0041206030150754,-0.33333333333333,0.0
2017-01-11,-0.00070479258960927,0.0011020939785593,-0.0068534569643216,0.0024166750578996,-0.18181818181818,0.0018123238018526,2.0,0.0
2017-01-10,0.0014115749142972,0.0027124773960217,0.001918610522064,-0.0015081439774784,-0.37142857142857,-0.0022101667671288,-0.8,0.018181818181818
2017-01-09,-0.0076045627376425,-0.0045004500450046,-0.0012102874432679,0.0026209677419355,-0.51388888888889,0.0035285815102328,-0.74358974358974,0.14583333333333
2017-01-06,0.0033129203895191,-0.0007994403917257,-0.004318136171922,-0.0079007900790079,-0.38461538461538,-0.0072064858372535,8.75,0.0
2017-01-05,,0.010808080808081,0.014156227721764,0.010510358767054,2.25,0.011849301195058,,0.0
2017-01-04,,0.00080873433077236,0.0041930865207609,0.0065100193266199,-0.6043956043956,0.0036592803415329,-1.0,0.14285714285714
2017-01-03,-0.0075248319454199,-0.016015119864717,-0.01012350678275,-0.0090716661626852,0.54237288135593,-0.0091650720112801,0.52941176470588,0.076923076923077
2016-12-30,0.010851926977688,0.015967660434563,0.005189783250229,0.0046582278481012,0.68571428571429,0.0059777102330294,0.7,0.0
2016-12-29,0.0025419420437213,0.0047725426482535,0.0026527905315785,0.00386296635153,6.0,0.0035587188612099,,0.0
2016-12-28,-0.00050813008130076,0.00081300813008132,-0.0021380574221136,0.0,-0.28571428571429,-0.00050813008130076,,0.0
2016-12-27,-0.00081234768480912,-0.0032414910858995,-0.001829268292683,-0.0011169780666125,-0.46153846153846,-0.00071087640905863,-1.0,0.0
2016-12-23,-0.0012170385395537,-0.0023244062657909,-0.0012180267965895,-0.0013183247135179,12.0,-0.0013184584178499,,0.0
2016-12-22,0.0010152284263959,0.00040440804772022,0.0022380467955239,0.0007103714227724,-0.95238095238095,0.00010143016533116,-1.0,0.012987012987013
2016-12-21,0.0015251652262328,0.0031440162271805,0.0022430668841762,0.0016263468184591,0.4,0.0021345801992275,-0.5,0.0
2016-12-20,0.0040837161817254,0.0022362268753812,0.0029655383986093,0.0050056185514353,1.5,0.004800326830763,-0.99989457037428,-0.9986302831934
2016-12-19,0.0029694859717387,0.0019350239331908,0.0027686628383922,-0.00081657650301115,-0.72727272727273,0.00061318344404694,-0.53997623493465,0.22432267619131
2016-12-16,-0.0089303836005683,-0.004158215010142,0.0029826185333744,0.0034825361057053,-0.79816513761468,0.0022534057154564,0.76777982595276,0.36895143257506
2016-12-15,-0.0080531507952485,-0.011429717264889,-0.011488409922733,-0.0093353627600204,0.87931034482759,-0.011041329011345,0.014614414336045,1.8060737890069
2016-12-14,0.00040281973816713,0.0016067483430407,-0.0077675779279733,-0.0081521739130435,2.8666666666667,-0.005840886203424,2.257899957489,0.69594211123723
2016-12-13,0.0050607287449393,0.0024159452385747,0.0051713648347191,0.0015119443604476,-0.53125,0.0015128593040847,0.6034992047262,0.762
2016-12-12,-0.0016168148746969,0.0029278142352346,0.0012182741116751,0.0033373786407767,1.4615384615385,0.003237883233836,2.2336517266716,0.17267663441806
2016-12-09,-0.0094094094094094,-0.012954658694569,-0.0033390670848932,-0.00080840743734845,-0.85714285714286,-0.0013136620856913,-0.0051169590643275,0.12351778656126
2016-12-08,0.0032134966860815,0.0041024614768862,-0.0070330553601929,-0.0090126176647306,1.84375,-0.0091118453990187,0.30534351145038,0.096028880866426
2016-12-07,-0.0042995700429957,-0.0017978425888935,0.00040205045733235,0.0026104417670683,-0.27272727272727,0.0032144650929181,-0.46503318019398,0.39126067302863
2016-12-06,0.01009998990001,0.0,0.0068818945450866,-0.0038007601520304,0.023255813953488,-0.0044004400440044,2.3544520547945,0.069854916711445
2016-12-05,-0.0059236947791165,0.00069965017491269,-0.0063354786806114,0.0038152610441767,3.3,0.00431900361591,-0.33636363636364,0.65569395017794
2016-12-02,0.0058574025449404,0.0040140491721023,0.0050535678188801,0.00020084354288007,-0.77777777777778,0.0010054293183189,0.55752212389381,0.44287548138639
2016-12-01,-0.0036224592473335,0.00060247012752289,0.0027363940407418,0.006366851945427,-0.16666666666667,0.0045449954550046,0.2929061784897,0.91400491400491
2016-11-30,0.00020128824476648,0.00030132583366811,-0.0028297119757454,-0.0057274919614147,1.0769230769231,-0.0054244098442994,8.5,0.035623409669211
2016-11-29,-0.0028101164191087,-0.0031040352458196,-0.00080783600929003,0.0012072434607646,5.5,0.0026185920032229,-0.56190476190476,0.16964285714286
2016-11-28,0.0083999595182674,0.0025095362377033,0.0022264952939986,-0.0012057877813505,-0.88235294117647,-0.00040269807711664,0.90909090909091,0.033846153846154
2016-11-25,-0.00803132215641,-0.0015034579532926,-0.0010110201193004,0.0051509948490051,-0.38181818181818,0.0034346903727649,-0.53781512605042,-0.012158054711246
2016-11-23,-0.0034017008504253,-0.0022002200220022,-0.0046291637315086,-0.0054244098442994,3.2307692307692,-0.0055254169178219,0.41666666666667,0.18345323741007
2016-11-22,0.0039172358376858,0.00060042029420599,-0.0018081366147665,-0.00250501002004,1.1666666666667,-0.0013043042038729,2.6521739130435,0.018315018315018
2016-11-21,-0.0021048411346096,-0.0013990206855201,0.00070365902694012,0.0015052684395383,-0.76,-0.00060162438584171,-0.72941176470588,0.011111111111111
2016-11-18,-0.0059778818372024,-0.006552169165095,-0.0048019207683073,-0.0033006601320264,-0.47916666666667,-0.0025005001000201,3.7222222222222,0.015037593984962
2016-11-17,-0.001392896229231,-0.0011898859692611,-0.0017974835230677,-0.0050751318539157,11.0,-0.0047780211029265,-0.82857142857143,-0.018450184501845
2016-11-16,-0.0055407143563865,-0.0054240631163709,-0.0029868578255674,-0.00059671805072119,-0.87096774193548,-0.00039800995024871,-0.36746987951807,0.51396648044693
2016-11-15,-0.0059992132179386,-0.0027537372147914,-0.0027799841143766,-0.0039623576027737,-0.70754716981132,-0.0030750917567703,1.6349206349206,0.078313253012048
2016-11-14,-0.0014730433074733,-0.0070312500000001,-0.010706217463903,-0.0098087297694949,5.2352941176471,-0.010405418670855,9.5,-0.017751479289941
2016-11-11,-0.00088304552590279,-0.0012679215839267,0.0,-0.00088200705605635,-0.43333333333333,-0.0016660133281067,-0.25,0.005952380952381
2016-11-10,-0.0058525165821301,-0.027598634294385,-0.0047898338220918,-0.0027365129007038,-0.63414634146341,-0.0029314051201877,-0.85454545454545,-0.028901734104046
2016-11-09,-0.0083188237570131,0.018940858136838,-0.0062172139110163,-0.0068911967388138,2.9047619047619,-0.007948817371074,-0.53389830508475,0.60185185185185
2016-11-08,0.00116211504939,9.6646370928761e-05,9.7153405226842e-05,-0.00357833655706,-0.5625,-0.0020315371964787,4.9,0.14893617021277
2016-11-07,-0.00096749226006203,-0.0055742431523306,-0.0032923404667375,-0.005960392232263,0.090909090909091,-0.0046220510351468,-0.1304347826087,0.032967032967033
2016-11-04,-0.004142981019366,0.0015400904803158,9.684292078248e-05,0.0054127198917457,2.3846153846154,0.0042549076491635,0.76923076923077,0.070588235294118
2016-11-03,0.0045489740611693,-0.00019247425656816,-0.00058072009291515,-0.00077264825188346,0.083333333333333,-0.0012555534093105,0.3,-0.055555555555556
2016-11-02,0.0077050619330926,0.0034765813616609,0.0079016681299385,0.002129307007356,-0.92814371257485,0.0011603171533553,0.25,0.0
2016-11-01,0.0048020384163075,0.014698677119059,0.0074692874692873,0.014233827427113,4.0606060606061,0.016412776412776,1.0,0.01123595505618
2016-10-31,0.005320197044335,-0.00146771037182,0.004243979470983,-0.0017638412542871,-0.47619047619048,-0.0032327586206895,-0.6,0.072289156626506
2016-10-28,,0.0055096418732783,9.8706939098027e-05,0.0062117925458489,62.0,0.006209955643174,,0.0
2016-10-27,,-0.0010810810810812,0.00069142631370992,-0.00019716088328074,-0.88888888888889,-9.8561009264724e-05,-1.0,-0.011904761904762
2016-10-26,0.0063410284355494,0.0028582692686774,0.003966679888933,0.00088801184015777,0.28571428571429,0.0008878366380585,-0.375,0.063291139240506
2016-10-25,-0.0050276025236592,-0.0015744932099981,-0.0041477384949634,-0.00059165762745285,1.3333333333333,-0.00069006309148257,7.0,0.0
2016-10-24,0.0012831902082717,0.00078786685050218,0.00039517881841529,-0.00039428289797926,-0.7,0.00029582881372642,-0.88888888888889,0.039473684210526
2016-10-21,,-0.008301591952339,-0.0028568613929661,-0.00068951930654073,-0.74358974358974,-0.0009851246182641,,0.0
2016-10-20,,0.0030368338557995,-0.0029466653570377,-0.0036313671606633,18.5,-0.0038272816486752,-1.0,0.013333333333333
2016-10-19,0.0010808686253315,-0.00097866510080261,0.00078639536026729,0.000294521892794,-0.77777777777778,0.00019630938358851,0.0,0.013513513513514
2016-10-18,-0.0019613611846622,0.00058754406580487,-0.00098202887164872,-0.0011767013139832,0.5,-0.00088261253309809,,0.0
2016-10-17,,-0.0017595307917887,-0.00019636720667646,0.0012763868433972,-0.84210526315789,0.00058875478363277,,0.0
2016-10-14,,0.00019554165037151,0.00058944886531087,-0.0040093878349306,-0.22448979591837,-0.0037149281454688,,0.0
2016-10-13,,0.001468716341917,-9.8231827111973e-05,0.0044199980355564,1.45,0.0048133595284871,-1.0,0.0
2016-10-12,-0.0010766369775865,-0.005550146056475,-0.0017650519709747,-0.0020584199176632,-0.6875,-0.0019607843137255,0.0,0.0
2016-10-11,-0.0045791114575214,-0.005037783375315,-0.0054612834015994,-0.0064277366575769,0.48837209302326,-0.0062353858144972,1.5,0.0
2016-10-10,-0.00087608293585138,-0.00048416771569666,-0.00019500780031199,-0.0047494426674422,0.48275862068966,-0.0041719219947608,0.0,0.027777777777778
2016-10-07,-0.0042648056605602,-0.0033777263076627,-0.0019462826002336,0.0029163021289007,-0.64197530864198,0.0028215606149055,-0.6,0.0
2016-10-06,,-0.00038587690526718,,-0.0070463320463321,0.44642857142857,-0.0078192875760208,0.66666666666667,0.0
2016-10-05,,,,0.004557354794919,-0.27272727272727,0.0054353101038533,0.5,-0.027027027027027
2016-10-04,,,-0.0089725036179451,-0.0057842475657958,1.9615384615385,-0.0074181117533719,-0.85714285714286,0.13846153846154
2016-10-03,0.0030911901081917,-0.0063103547184245,0.0031939605110338,-0.0026920488414575,-0.3953488372093,-0.0024985585239284,-0.93170731707317,1.7083333333333
2016-09-30,,-0.0012414056531702,-0.0051035146846414,-0.0046889952153109,-0.12244897959184,-0.0041152263374485,50.25,0.2
2016-09-29,,0.0050868605432382,0.00096385542168664,0.0049043177228579,4.4444444444444,0.0047115384615384,,0.0
2016-09-28,,-0.0027756508422664,-0.00096292729898882,-0.00067268883336529,-0.4375,-0.00086463637236997,,0.0
2016-09-27,,-0.00028705387044299,-0.0016343010959431,-0.0015352139704472,0.45454545454545,-0.0015347721822542,-1.0,0.0
2016-09-26,0.0038498556304139,0.0025901765157329,0.0033760972316003,0.0012489192045346,,0.0010562704052236,2.0,0.11111111111111
2016-09-23,,-0.0028697149416492,,-0.001438986953185,,0.0,,0.0
2016-09-22,,0.0062566175762828,,0.0048197416618468,0.33333333333333,0.0054064491214521,,0.0
2016-09-21,,0.0044474523832543,-0.00067961165048536,0.0057198254968493,7.4,0.0040713454827452,,0.0
2016-09-20,,0.0068139783899541,0.0063507572056668,0.006145142411237,-0.61538461538462,0.0057521692502681,-1.0,-0.99954037076758
2016-09-19,-0.008509815298327,-0.007151831448729,-0.00019536973722768,-0.0001950458357716,-0.86868686868687,0.001269035532995,-0.56048703849175,0.21704269998135
2016-09-16,0.0013556696039509,-0.0023141452126121,-0.0049572317262829,-0.0083172147001934,4.5,-0.0095716909987431,0.82880402250688,0.36214706006858
2016-09-15,0.0043765804318226,0.0016418775352519,0.0020453881367488,0.0015497869043007,-0.6,0.0017433414043584,0.11648733542739,0.74159539958714
2016-09-14,-0.0055131057162202,9.6590360282033e-05,-0.00058405529056766,0.0031092110376993,-0.2741935483871,0.0043774319066147,1.0114262669714,1.0202561811141
2016-09-13,0.0030073729142415,-0.001831854994215,-0.0023307759541614,-0.0045458941870589,0.82352941176471,-0.0059949719590021,0.62992988606486,0.49565604811762
2016-09-12,-0.0035766070565491,0.0019319938176198,0.0022386606969048,0.003202018241801,0.25925925925926,0.0032984090027164,0.87049180327869,0.082730342498794
2016-09-09,-0.002314591571029,-0.0064305595546599,-0.0048430840759395,-0.0030953762816793,-0.28947368421053,-0.002612481857765,0.94422310756972,0.24355128974205
2016-09-08,0.00086872586872577,0.0019232618521012,-0.0033787045081572,-0.002797337706183,6.6,-0.0036633567916707,-0.41052137153593,0.49640933572711
2016-09-07,0.0072921730675742,0.0024098708309234,0.010634146341464,-0.00057842475657973,-0.9537037037037,0.00048225308641991,1.0353728489484,0.32856290995826
2016-09-06,0.0019483682415977,0.0046484601975597,0.00048804294777935,0.010816604950302,17.0,0.010526315789474,0.49856733524355,0.50538599640934
2016-09-02,0.0033232333105269,0.0045724292246327,0.0063850687622789,-9.7437396472756e-05,-0.8125,-0.00058445353594383,-0.015514809590973,0.52602739726027
2016-09-01,-0.00068372729048656,0.0029271148404724,-0.0023520188161505,0.0033238830775248,7.0,0.0031268321282,0.058208955223881,1.9554655870445
2016-08-31,-0.0036009732360098,-0.0043714785311834,-0.0020537897310513,-0.00029319781078986,-0.93220338983051,0.00039100684261992,16.631578947368,0.016460905349794
2016-08-30,-0.0014577259475217,-0.001261278742602,-0.0039937658289499,-0.0055398969773543,7.4285714285714,-0.0057342793274371,0.2258064516129,-0.028
2016-08-29,-0.01067205076435,-0.013495405819296,-0.0013618677042802,0.0,-0.94067796610169,0.00068080140050566,-0.67708333333333,0.024590163934426
2016-08-26,-0.002110716684256,0.00076628352490413,-0.010777521170131,-0.01076819536583,12.111111111111,-0.011346153846154,6.3846153846154,0.0
2016-08-25,-0.0024882763900851,-0.0016257052691977,-0.00067314164823555,-0.0010564733000383,-0.8125,-0.00086463637236997,-0.071428571428571,-0.027888446215139
2016-08-24,-0.0018150554069545,-0.0033358749523445,-0.0051659810580693,-0.0041128646580585,2.2,-0.0045902266424406,-0.17647058823529,0.020325203252033
2016-08-23,0.0023939480992052,0.0016229116945106,0.0016289766193942,-0.00095556617295737,-0.28571428571429,-0.0014323911382733,-0.86065573770492,0.50920245398773
2016-08-22,-0.0093910073989755,-0.0066382171645329,-0.0038182512409317,-0.0020026702269693,-0.66129032258065,-0.0020013342228152,4.5454545454545,0.025157232704403
2016-08-19,0.0055322396032049,-0.0010420613868891,0.0012424734779701,-0.0061605535020377,-0.26190476190476,-0.0058739933680722,-0.7843137254902,-0.00625
2016-08-18,0.0013371537726839,0.006195786864932,0.0032601399942469,0.0078326487725666,9.5,0.0080221564320506,1.7567567567568,0.11111111111111
2016-08-17,0.011691950913132,-0.00076197733117453,0.0079250024161593,9.5529231944965e-05,-0.92592592592593,0.00076459906336606,-0.47887323943662,0.34579439252336
2016-08-16,-0.00057943022694366,0.013025858741799,0.0025191357426605,0.011107891432435,3.32,0.010429744084983,70.0,0.0
2016-08-15,-0.0010611614894847,-0.00067495902034512,0.00048468398604105,0.0020325203252035,2.5714285714286,0.0024201355275897,-0.83333333333333,0.0
2016-08-12,0.0027084542464693,0.00038583968361142,-9.6927401376358e-05,0.00048416771569666,-0.22222222222222,-0.00067717906549303,-0.66666666666667,0.019047619047619
2016-08-11,0.005446411204046,0.0031933423650086,0.0035992217898833,-0.00038718420288448,-0.875,0.00087141750580957,2.0,0.029411764705882
2016-08-10,,0.0068199532346065,0.0041023637429185,0.0065276695245518,9.2857142857143,0.0070202808112323,,0.0
2016-08-09,,-0.0023328149300155,-0.00019531249999998,0.001268168959126,-0.80555555555556,0.000682993462777,-1.0,0.0
2016-08-08,0.0019485580670304,-0.0063743480780376,-0.0013653208503999,-0.002238660696905,-0.4375,-0.0035002430724356,-0.5,0.0099009900990099
2016-08-05,,-0.00057915057915052,-0.008125362739408,-0.0069592112893871,11.8,-0.0061841723838052,1.0,-0.0098039215686275
2016-08-04,,,-0.0012559173026759,-0.00096562379297037,-0.95,-0.00048290515742724,,0.0
2016-08-03,,,-0.0054765564950039,-0.0089952153110046,1.7027027027027,-0.0095657164721638,-1.0,0.0099009900990099
2016-08-02,0.00086546783344543,0.0028768699654777,0.0019252984212553,0.0041318343422696,2.7,0.0035518863396372,-0.90625,0.030612244897959
2016-08-01,0.010789269051322,-0.0024870862827627,0.011095970410745,0.00076930474084038,-0.92424242424242,0.00096089170750467,-0.058823529411765,0.065217391304348
2016-07-29,0.0046874999999999,0.015839082693616,0.0033203125000001,0.012068126520681,0.375,0.012846715328467,0.88888888888889,0.069767441860465
2016-07-28,0.0093642188270084,0.0068486449466783,0.010360138135175,0.0052832403874377,4.0526315789474,0.009431181844975,1.25,0.075
2016-07-27,-0.0019675356615839,-0.0024399765762248,-0.0020677432059866,0.0063010731515211,-0.69354838709677,0.0018700787401575,1.0,0.0
2016-07-26,-0.0059651867787991,0.001564027370479,-0.0034344029045234,-0.0064560305194169,1.952380952381,-0.0060653492467227,3.0,-0.012345679012346
2016-07-25,-0.0003910068426197,-0.00087899208907132,-9.8116169544948e-05,0.0011752032122222,0.16666666666667,0.0020586217037545,-0.66666666666667,-0.035714285714286
2016-07-22,0.0026462805057335,-0.00019529342837611,0.0010804439642472,-0.0015644861640755,3.5,-0.0017614247969469,-0.76923076923077,0.024390243902439
2016-07-21,-0.00097914422794489,0.00078178442294529,-9.8212531919062e-05,0.00097876088871478,-0.8,0.00039158100832105,-0.13333333333333,0.025
2016-07-20,-0.0004893325504012,-0.003699737123941,-0.0028400744295367,-0.0016611295681063,-0.35483870967742,-0.0019540791402052,6.5,0.0
2016-07-19,-0.0046756282875511,-0.00068106635532219,-0.0034159672067149,-0.003214181357748,5.2,-0.0030196766023767,,0.0
2016-07-18,-0.0031073994950477,-0.00281362181042,9.760858955587e-05,0.00077980309971724,-0.82758620689655,0.0004872819413312,-1.0,-0.047619047619048
2016-07-15,-0.0021317829457364,-0.0019366708627869,0.00019525529629989,-0.0023339492366041,0.074074074074074,-0.0028182701652088,6.0,-0.011764705882353
2016-07-14,0.012360211889347,0.0056480669977603,0.0048067490680792,0.0042972946576814,-0.44897959183673,0.0026308097047646,-0.91666666666667,0.19718309859155
2016-07-13,-0.0020558002936857,-0.0029129041654531,-0.00088209350191111,0.0035283740076449,-0.14035087719298,0.0047973369884471,23.0,-0.013888888888889
2016-07-12,-0.0052585451358456,0.0018482490272374,-0.0038078500292912,-0.0065238558909444,27.5,-0.0055496056859116,-0.88888888888889,0.090909090909091
2016-07-11,-0.0020408163265306,-0.0054179566563468,0.00087950747581345,0.00077957513155322,-0.95121951219512,0.00019476093095723,0.8,0.015384615384615
2016-07-08,-0.0058931504202492,-0.0015455950540957,-0.0074684772065954,-0.0047522063815342,-0.22641509433962,-0.0039767216294859,-0.28571428571429,-0.057971014492754
2016-07-07,0.0030038759689921,-0.00096506465933228,0.0014570179698881,-0.0039605873261205,0.51428571428571,-0.0051143491267008,-0.74074074074074,-0.14814814814815
2016-07-06,-0.0007745933384972,-0.0052798310454066,-0.0031951975213012,0.0020327170651437,-0.054054054054054,0.0033888458559257,,0.0
2016-07-05,-0.0031850207508928,0.0025986525505295,-0.0024147590070513,-0.0038569086876868,-0.19565217391304,-0.0035697057404728,-1.0,0.0
2016-07-01,0.0040701618373873,0.0015423173317908,0.0068073519400954,0.0027071449289374,1.4210526315789,0.0044577962980908,-0.57142857142857,0.0125
2016-06-30,0.001941936110302,0.005232558139535,-0.001068583640956,0.0037849378881988,-0.36666666666667,0.0018446601941748,-0.41666666666667,-0.069767441860465
2016-06-29,-0.0011638056444572,-0.0017411491584446,0.0024345116369658,0.0017499513902392,-0.4,0.0029211295034081,-0.57142857142857,-0.033707865168539
2016-06-28,0.0022356143079315,9.6739866498974e-05,-0.0017497812773404,-0.0032945736434109,-0.29577464788732,-0.0048449612403102,2.5,-0.021978021978022
2016-06-27,-0.019630264913284,-0.01496093005527,-0.0026178010471206,-0.0051094186831197,-0.53289473684211,-0.0068328361081704,-0.5,0.011111111111111
2016-06-24,-0.0065322351604657,-0.01018675721562,-0.01958174904943,-0.0147226443769,29.4,-0.014417148819122,0.066666666666667,0.071428571428571
2016-06-23,,0.0029325513196482,0.0026686999618758,-0.00037979491074815,-0.84848484848485,0.00047447333459854,,0.0
2016-06-22,,0.0023705670396358,,0.0032387121356447,2.0,0.0031413612565446,,0.0
2016-06-21,,0.00018968133535658,,0.00019054878048778,-0.47619047619048,0.00104821802935,-1.0,0.024390243902439
2016-06-20,-9.5547487101079e-05,0.00085429520645458,-0.00019114976584152,-0.002850085502565,-0.41666666666667,-0.0019971469329529,0.2,0.025
2016-06-17,0.0024904214559386,-0.0014218009478671,0.0028754912297519,0.0050606321015947,0.028571428571429,0.0034354423131979,-0.64285714285714,-0.047619047619048
2016-06-16,-0.0029605577308756,0.0016139751257952,-0.0024858973133188,-0.0037100456621005,0.45833333333333,-0.0033288948069239,0.27272727272727,0.076923076923077
2016-06-15,-0.0019063959584406,0.003047328825826,0.00066972828166872,0.0020972354623451,0.71428571428571,0.0022878932316491,-0.73170731707317,0.90243902439024
2016-06-14,0.0069104520587387,0.0062284400153315,0.0065485362095531,0.0066212455618462,0.27272727272727,0.0065246593744002,-0.99815846209127,-0.99910546755684
2016-06-13,-0.00028785261945881,-0.0013397129186601,-0.0021141649048626,9.5969289827245e-05,1.75,-0.0010543467842422,-0.12353358003307,0.090558675168935
2016-06-10,-0.0057240984544934,-0.0040030499428136,-0.00019215987701766,0.00067223662729295,-0.9047619047619,-0.00038325189230639,0.29555770898149,0.27818497004349
2016-06-09,0.0069164265129684,0.00028601391934404,0.00019219680953294,-0.0061086188794504,-0.36363636363636,-0.0040080160320641,0.16896202229774,0.50443814055637
2016-06-08,0.004729273236174,0.0067184950571071,0.0057021358847975,0.0063394486600712,0.3469387755102,0.0063382310573323,0.15803645401823,1.2083459634233
2016-06-07,0.006704236300039,0.003757225433526,0.0065175097276264,0.0052138650188277,-0.35526315789474,0.0047279042840601,0.27894039735099,2.0986224170319
2016-06-06,0.013890257117525,0.0074735513927983,0.014707333925575,0.0058269398854035,-0.47222222222222,0.0073872472783826,4.3647560397916,0.33752093802345
2016-06-03,-0.0015737188944625,0.010692564253482,-0.0010845986984817,0.014582717509114,6.2,0.014195583596214,1.2920738327904,0.42142857142857
2016-06-02,0.0048428543190353,0.00019623233908946,0.0038602395328121,-0.002261108926465,-0.62962962962963,-0.0019677292404565,-0.036610878661088,0.34831460674157
2016-06-01,0.00098931539374764,0.0025575447570334,0.00049514755397103,0.0056351952545725,1.0769230769231,0.0053412462908013,0.94308943089431,0.49759615384615
2016-05-31,-0.0043341213553981,-9.8357430903894e-05,-0.00079160894518099,0.00089056006332884,0.1304347826087,-0.0025651144435676,5.6486486486486,0.062579821200511
2016-05-27,-0.00059066745422321,-0.0014731879787861,-0.002172195892575,-0.0057064147973239,1.0909090909091,-0.0022640023624372,0.19354838709677,0.039840637450199
2016-05-26,0.0033583563808772,0.002362669816893,0.00059276822762293,0.0020703933747412,-0.45,0.0010839574300356,0.087719298245614,0.045833333333333
2016-05-25,-0.00088818711141826,0.0013801261829654,0.00029647198339754,0.0019756989034871,-0.375,0.0019747235387046,-0.89673913043478,2.4285714285714
2016-05-24,-0.00088739893512118,-0.0025565388397246,-0.0013816243955394,-0.003739789390808,1.6666666666667,-0.0031496062992127,9.6153846153846,0.09375
2016-05-23,-0.00059124950729201,0.00098425196850383,0.00039490571626042,0.0010837438423646,0.71428571428571,0.0011824990145842,4.7777777777778,0.0
2016-05-20,-0.0035349567949726,-0.0033352952717285,-0.00069060773480677,0.00019708316909734,-0.825,-0.00068931560807498,-0.65384615384615,0.015873015873016
2016-05-19,-0.0074074074074075,-0.0065295780138387,-0.0043222003929273,-0.0032413318927415,-0.39393939393939,-0.0039234919077979,-0.10344827586207,0.098837209302326
2016-05-18,-0.001265453129563,-0.004849190185239,-0.0072166959235421,-0.0071191730056564,2.1428571428571,-0.0064321216255725,6.25,-0.0057803468208092
2016-05-17,-0.0026213592233009,0.0010679611650484,-0.0021409108602569,-0.0029171528588097,-0.34375,-0.0020424042015172,-0.42857142857143,-0.028089887640449
2016-05-16,-0.0043499275012083,-0.0061752219220378,-0.0012634852755368,-0.0025218234723569,-0.31914893617021,-0.0031025790188095,-0.53333333333333,0.017142857142857
2016-05-13,-0.0017369487600116,-0.0039404132628544,-0.0051247340939858,-0.0049223047968344,14.666666666667,-0.0045362416755139,-0.31818181818182,0.011560693641618
2016-05-12,0.0024182627200619,0.0034718873565436,0.0032010864293337,0.00038621222361683,-0.9375,0.0002896312029349,0.0,0.042168674698795
2016-05-11,0.0017441860465117,-0.00019284543438432,0.00029109256743641,0.0047535894450913,-0.04,0.0046556741028129,2.1428571428571,-0.011904761904762
2016-05-10,-0.0022237261916272,-0.0014442518775275,-0.0027095026127348,-0.0048271867155823,5.25,-0.0048262548262549,6.0,0.0
2016-05-09,-0.0046193821576363,-0.002688688304206,-0.00077354476890342,0.001547089537807,-0.75,0.00077279752704804,-0.94736842105263,0.030674846625767
